servicio;latitud;longitud;correlativo
C01R;-33.35981298;-70.50023022;11
C01R;-33.35905259;-70.50046435;12
C01R;-33.35734868;-70.50041361;13
C01R;-33.35739079;-70.4991677;14
C01R;-33.35611689;-70.50010231;15
C01R;-33.35605305;-70.50090722;16
C01R;-33.35684537;-70.50325288;17
C01R;-33.35394582;-70.5043744;18
C01R;-33.35368684;-70.50490726;19
C01R;-33.3544293;-70.50763891;20
C01R;-33.35374952;-70.50791734;21
C01R;-33.3529754;-70.51076252;22
C01R;-33.3550171;-70.51121691;23
C01R;-33.36256122;-70.50861747;24
C01R;-33.36115771;-70.50313359;25
C01R;-33.36144256;-70.50269784;26
C01R;-33.36229993;-70.5026481;27
C01R;-33.36257455;-70.50156732;28
C01R;-33.36246794;-70.49844871;29
C01R;-33.36187399;-70.4968479;30
C01R;-33.36196058;-70.49415177;31
C01R;-33.36221412;-70.4933178;32
C01R;-33.36295233;-70.49342714;33
C01R;-33.36370211;-70.49407406;34
C01R;-33.36716534;-70.49930311;35
C01R;-33.36956541;-70.50442828;36
C01R;-33.37004165;-70.50605949;37
C01R;-33.37040144;-70.50984916;38
C01R;-33.37112598;-70.51330122;39
C01R;-33.37269479;-70.51776763;40
C01R;-33.37657351;-70.52653113;41
C01R;-33.37765661;-70.52792597;42
C01R;-33.3823535;-70.5324586;43
C01R;-33.38313368;-70.53354729;44
C01R;-33.38326638;-70.53448487;45
C01R;-33.38413621;-70.53488715;46
C01R;-33.3853463;-70.53767124;47
C01R;-33.38680032;-70.53823437;48
C01R;-33.39146807;-70.54217621;49
C01R;-33.39414139;-70.54549184;50
C01R;-33.39533051;-70.54849105;51
C01R;-33.39591607;-70.5492648;52
C01R;-33.39995376;-70.55307818;53
C01R;-33.40154159;-70.55519236;54
C01R;-33.40428121;-70.55678956;55
C01R;-33.40626105;-70.55999695;56
C01R;-33.40748348;-70.56247048;57
C01R;-33.40907418;-70.56862825;58
C01R;-33.41249169;-70.58003468;59
C01R;-33.4143914;-70.58523089;60
C01R;-33.41447373;-70.58584535;61
C01R;-33.41407509;-70.58598866;62
C01R;-33.41390507;-70.58517904;63
C01R;-33.42015085;-70.58195867;64
C01R;-33.42353795;-70.57942819;65
C01R;-33.42755478;-70.57559674;66
C01R;-33.43118085;-70.57483408;67
C01R;-33.43174047;-70.58470735;68
C01R;-33.43111952;-70.58530914;69
C01cI;-33.41360085;-70.58287223;0
C01cI;-33.41249169;-70.58003468;1
C01cI;-33.40979342;-70.57094237;2
C01cI;-33.40731642;-70.5614137;3
C01cI;-33.40428121;-70.55678956;4
C01cI;-33.40154159;-70.55519236;5
C01cI;-33.39995376;-70.55307818;6
C01cI;-33.39591607;-70.5492648;7
C01cI;-33.39533051;-70.54849105;8
C01cI;-33.39428538;-70.54551589;9
C01cI;-33.39146807;-70.54217621;10
C01cI;-33.38607784;-70.53758737;11
C01cI;-33.38414671;-70.53403808;12
C01cI;-33.37715245;-70.5271217;13
C01cI;-33.3720589;-70.51592931;14
C01cI;-33.37079712;-70.51142528;15
C01cI;-33.37004165;-70.50605949;16
C01cI;-33.36956541;-70.50442828;17
C01cI;-33.36716534;-70.49930311;18
C01cI;-33.36364003;-70.49398702;19
C01cI;-33.36380301;-70.49318373;20
C01cI;-33.36295233;-70.49342714;21
C01cI;-33.36364003;-70.49398702;22
C01cI;-33.36344469;-70.49523041;23
C01cI;-33.36438539;-70.49724559;24
C01cI;-33.36394701;-70.49770023;25
C01cI;-33.36380242;-70.49847159;26
C01cI;-33.36428856;-70.50227387;27
C01cR;-33.36428856;-70.50227387;0
C01cR;-33.36380242;-70.49847159;1
C01cR;-33.36394701;-70.49770023;2
C01cR;-33.36438539;-70.49724559;3
C01cR;-33.36344469;-70.49523041;4
C01cR;-33.36364003;-70.49398702;5
C01cR;-33.36716534;-70.49930311;6
C01cR;-33.36956541;-70.50442828;7
C01cR;-33.37004165;-70.50605949;8
C01cR;-33.37040144;-70.50984916;9
C01cR;-33.37112598;-70.51330122;10
C01cR;-33.37269479;-70.51776763;11
C01cR;-33.37657351;-70.52653113;12
C01cR;-33.37765661;-70.52792597;13
C01cR;-33.3823535;-70.5324586;14
C01cR;-33.38313368;-70.53354729;15
C01cR;-33.38326638;-70.53448487;16
C01cR;-33.38413621;-70.53488715;17
C01cR;-33.3853463;-70.53767124;18
C01cR;-33.38680032;-70.53823437;19
C01cR;-33.39146807;-70.54217621;20
C01cR;-33.39414139;-70.54549184;21
C01cR;-33.39533051;-70.54849105;22
C01cR;-33.39591607;-70.5492648;23
C01cR;-33.39995376;-70.55307818;24
C01cR;-33.40154159;-70.55519236;25
C01cR;-33.40428121;-70.55678956;26
C01cR;-33.40626105;-70.55999695;27
C01cR;-33.40748348;-70.56247048;28
C01cR;-33.40973099;-70.57088748;29
C01cR;-33.41249169;-70.58003468;30
C01cR;-33.41360085;-70.58287223;31
C02I;-33.3972291;-70.50039987;0
C02I;-33.39598725;-70.50613066;1
C02I;-33.39960516;-70.50675219;2
C02I;-33.40118778;-70.50639243;3
C02I;-33.40112167;-70.50886431;4
C02I;-33.40153237;-70.50994665;5
C02I;-33.40121404;-70.51016694;6
C02I;-33.39960881;-70.51016067;7
C02I;-33.40046492;-70.51317534;8
C02I;-33.4008905;-70.51377409;9
C02I;-33.4014942;-70.51971983;10
C02I;-33.40089305;-70.52901002;11
C02I;-33.40098309;-70.53048465;12
C02I;-33.40173979;-70.53274515;13
C02I;-33.40387449;-70.53587938;14
C02I;-33.4047006;-70.53762509;15
C02I;-33.40646806;-70.54417247;16
C02I;-33.40712605;-70.54492607;17
C02I;-33.40789879;-70.54515481;18
C02I;-33.4084178;-70.55270192;19
C02I;-33.40766775;-70.55714031;20
C02I;-33.40738381;-70.56179126;21
C02I;-33.40907418;-70.56862825;22
C02I;-33.41297142;-70.58131229;23
C02IPM;-33.39955237;-70.50664376;0
C02IPM;-33.40118778;-70.50639243;1
C02IPM;-33.40112167;-70.50886431;2
C02IPM;-33.40153237;-70.50994665;3
C02IPM;-33.40121404;-70.51016694;4
C02IPM;-33.39960881;-70.51016067;5
C02IPM;-33.40046492;-70.51317534;6
C02IPM;-33.4008905;-70.51377409;7
C02IPM;-33.4014942;-70.51971983;8
C02IPM;-33.40089305;-70.52901002;9
C02IPM;-33.40098309;-70.53048465;10
C02IPM;-33.40173979;-70.53274515;11
C02IPM;-33.40387449;-70.53587938;12
C02IPM;-33.4047006;-70.53762509;13
C02IPM;-33.40646806;-70.54417247;14
C02IPM;-33.40712605;-70.54492607;15
C02IPM;-33.40789879;-70.54515481;16
C02IPM;-33.4084178;-70.55270192;17
C02IPM;-33.40766775;-70.55714031;18
C02IPM;-33.40738381;-70.56179126;19
C02IPM;-33.40907418;-70.56862825;20
C02IPM;-33.41297142;-70.58131229;21
C02R;-33.41297142;-70.58131229;0
C02R;-33.40979342;-70.57094237;1
C02R;-33.40751717;-70.56194419;2
C02R;-33.40765722;-70.55797885;3
C02R;-33.40850609;-70.55285403;4
C02R;-33.40789098;-70.5450579;5
C02R;-33.40704651;-70.54479563;6
C02R;-33.40646806;-70.54417247;7
C02R;-33.40503363;-70.53840516;8
C02R;-33.40387449;-70.53587938;9
C02R;-33.40173979;-70.53274515;10
C02R;-33.40098309;-70.53048465;11
C02R;-33.40089305;-70.52901002;12
C02R;-33.4014942;-70.51971983;13
C02R;-33.40092447;-70.51394671;14
C02R;-33.40046492;-70.51317534;15
C02R;-33.39965246;-70.51027969;16
C02R;-33.40124906;-70.51025356;17
C02R;-33.40164083;-70.50992702;18
C02R;-33.4011891;-70.50851065;19
C02R;-33.40115446;-70.50690797;20
C02R;-33.40139804;-70.50615951;21
C02R;-33.39955237;-70.50664376;22
C02R;-33.39610551;-70.50604669;23
C02R;-33.3972291;-70.50039987;24
C02RPM;-33.41297142;-70.58131229;0
C02RPM;-33.40979342;-70.57094237;1
C02RPM;-33.40751717;-70.56194419;2
C02RPM;-33.40765722;-70.55797885;3
C02RPM;-33.40850609;-70.55285403;4
C02RPM;-33.40789098;-70.5450579;5
C02RPM;-33.40704651;-70.54479563;6
C02RPM;-33.40646806;-70.54417247;7
C02RPM;-33.40503363;-70.53840516;8
C02RPM;-33.40387449;-70.53587938;9
C02RPM;-33.40173979;-70.53274515;10
C02RPM;-33.40098309;-70.53048465;11
C02RPM;-33.40089305;-70.52901002;12
C02RPM;-33.4014942;-70.51971983;13
C02RPM;-33.40092447;-70.51394671;14
C02RPM;-33.40046492;-70.51317534;15
C02RPM;-33.39965246;-70.51027969;16
C02RPM;-33.40124906;-70.51025356;17
C02RPM;-33.40164083;-70.50992702;18
C02RPM;-33.4011891;-70.50851065;19
C02RPM;-33.40115446;-70.50690797;20
C02RPM;-33.40139804;-70.50615951;21
C02RPM;-33.39955237;-70.50664376;22
C02cI;-33.3972291;-70.50039987;0
C02cI;-33.39598725;-70.50613066;1
C02cI;-33.39960516;-70.50675219;2
C02cI;-33.40118778;-70.50639243;3
C02cI;-33.40112167;-70.50886431;4
C02cI;-33.40153237;-70.50994665;5
C02cI;-33.40121404;-70.51016694;6
C02cI;-33.39960881;-70.51016067;7
C02cI;-33.40046492;-70.51317534;8
C02cI;-33.4008905;-70.51377409;9
C02cI;-33.4014942;-70.51971983;10
C02cI;-33.40089305;-70.52901002;11
C02cI;-33.40111899;-70.53116442;12
C02cI;-33.40203958;-70.53329878;13
C02cI;-33.40387449;-70.53587938;14
C02cI;-33.40495342;-70.53832847;15
C02cI;-33.40766348;-70.53723643;16
C02cI;-33.40887023;-70.54101055;17
C02cI;-33.40927361;-70.54338338;18
C02cI;-33.40895166;-70.54461429;19
C02cI;-33.40789098;-70.5450579;20
C02cIPM;-33.39955237;-70.50664376;0
C02cIPM;-33.40118778;-70.50639243;1
C02cIPM;-33.40112167;-70.50886431;2
C02cIPM;-33.40153237;-70.50994665;3
C02cIPM;-33.40121404;-70.51016694;4
C02cIPM;-33.39960881;-70.51016067;5
C02cIPM;-33.40046492;-70.51317534;6
C02cIPM;-33.4008905;-70.51377409;7
C02cIPM;-33.4014942;-70.51971983;8
C02cIPM;-33.40089305;-70.52901002;9
C02cIPM;-33.40111899;-70.53116442;10
C02cIPM;-33.40203958;-70.53329878;11
C02cIPM;-33.40387449;-70.53587938;12
C02cIPM;-33.40495342;-70.53832847;13
C02cIPM;-33.40766348;-70.53723643;14
C02cIPM;-33.40887023;-70.54101055;15
C02cIPM;-33.40927361;-70.54338338;16
C02cIPM;-33.40895166;-70.54461429;17
C02cIPM;-33.40789098;-70.5450579;18
C02cR;-33.40789098;-70.5450579;0
C02cR;-33.40704651;-70.54479563;1
C02cR;-33.40646806;-70.54417247;2
C02cR;-33.40500738;-70.53834018;3
C02cR;-33.40387449;-70.53587938;4
C02cR;-33.40173979;-70.53274515;5
C02cR;-33.40111899;-70.53116442;6
C02cR;-33.40089305;-70.52901002;7
C02cR;-33.4014942;-70.51971983;8
C02cR;-33.40092447;-70.51394671;9
C02cR;-33.40046492;-70.51317534;10
C02cR;-33.39965246;-70.51027969;11
C02cR;-33.40124906;-70.51025356;12
C02cR;-33.40164083;-70.50992702;13
C02cR;-33.4011891;-70.50851065;14
C02cR;-33.40115446;-70.50690797;15
C02cR;-33.40139804;-70.50615951;16
C02cR;-33.39955237;-70.50664376;17
C02cR;-33.39610551;-70.50604669;18
C02cR;-33.3972291;-70.50039987;19
C02cRPM;-33.40789098;-70.5450579;0
C02cRPM;-33.40704651;-70.54479563;1
C02cRPM;-33.40646806;-70.54417247;2
C02cRPM;-33.40500738;-70.53834018;3
C02cRPM;-33.40387449;-70.53587938;4
C02cRPM;-33.40173979;-70.53274515;5
C02cRPM;-33.40111899;-70.53116442;6
C02cRPM;-33.40089305;-70.52901002;7
C02cRPM;-33.4014942;-70.51971983;8
C02cRPM;-33.40092447;-70.51394671;9
C02cRPM;-33.40046492;-70.51317534;10
C02cRPM;-33.39965246;-70.51027969;11
C02cRPM;-33.40124906;-70.51025356;12
C02cRPM;-33.40164083;-70.50992702;13
C02cRPM;-33.4011891;-70.50851065;14
C02cRPM;-33.40115446;-70.50690797;15
C02cRPM;-33.40139804;-70.50615951;16
C02cRPM;-33.39955237;-70.50664376;17
C03I;-33.40014482;-70.60118607;0
C03I;-33.40094224;-70.59809335;1
C03I;-33.39230836;-70.5969462;2
C03I;-33.39078195;-70.59642374;3
C03I;-33.39266783;-70.59283512;4
C03I;-33.38858246;-70.58932041;5
C03I;-33.39035673;-70.58668652;6
C03I;-33.39282753;-70.58105484;7
C03I;-33.3873011;-70.5766546;8
C03I;-33.3871903;-70.57614733;9
C03I;-33.38688074;-70.57637826;10
C03I;-33.38692145;-70.576723;11
C03I;-33.38431488;-70.57957846;12
C03I;-33.38220516;-70.58023904;13
C03I;-33.37896072;-70.5701189;14
C03I;-33.37929659;-70.56923273;15
C03I;-33.37883113;-70.56895563;16
C03I;-33.37818021;-70.56765402;17
C03I;-33.3769964;-70.55709857;18
C03I;-33.37858654;-70.55686893;19
C03I;-33.37945646;-70.5543798;20
C03I;-33.38033591;-70.55328824;21
C03I;-33.38342679;-70.55132221;22
C03I;-33.3906913;-70.54806474;23
C03I;-33.39260839;-70.54692686;24
C03I;-33.39565071;-70.54450792;25
C03I;-33.40259717;-70.54432978;26
C03I;-33.406206;-70.54349041;27
C03I;-33.40695621;-70.54480478;28
C03I;-33.40831328;-70.54518366;29
C03I;-33.40916967;-70.54448912;30
C03I;-33.40937512;-70.54392283;31
C03I;-33.40933574;-70.54273928;32
C03I;-33.4096413;-70.54209949;33
C03I;-33.41324911;-70.54061473;34
C03I;-33.41487575;-70.53962184;35
C03I;-33.41927023;-70.53796794;36
C03I;-33.4219349;-70.53762776;37
C03I;-33.42372465;-70.53802499;38
C03I;-33.42399055;-70.5296515;39
C03I;-33.42713732;-70.52970671;40
C03R;-33.42713732;-70.52970671;0
C03R;-33.42707172;-70.53865407;1
C03R;-33.4219349;-70.53762776;2
C03R;-33.41927023;-70.53796794;3
C03R;-33.41691674;-70.53866848;4
C03R;-33.41443247;-70.53973231;5
C03R;-33.41275941;-70.54083191;6
C03R;-33.40917892;-70.54229563;7
C03R;-33.4092384;-70.5440387;8
C03R;-33.40895166;-70.54461429;9
C03R;-33.40829685;-70.54505433;10
C03R;-33.40775586;-70.54504475;11
C03R;-33.40664545;-70.54441218;12
C03R;-33.406206;-70.54349041;13
C03R;-33.40259717;-70.54432978;14
C03R;-33.39565071;-70.54450792;15
C03R;-33.39234584;-70.54700822;16
C03R;-33.3834642;-70.55121538;17
C03R;-33.38176993;-70.55256126;18
C03R;-33.38033591;-70.55328824;19
C03R;-33.37945646;-70.5543798;20
C03R;-33.37858654;-70.55686893;21
C03R;-33.3769964;-70.55709857;22
C03R;-33.37820468;-70.5678587;23
C03R;-33.38115834;-70.57674795;24
C03R;-33.38206937;-70.58027958;25
C03R;-33.38431488;-70.57957846;26
C03R;-33.38692145;-70.576723;27
C03R;-33.3873011;-70.5766546;28
C03R;-33.39277192;-70.5811721;29
C03R;-33.39035673;-70.58668652;30
C03R;-33.38858246;-70.58932041;31
C03R;-33.39266783;-70.59283512;32
C03R;-33.39462697;-70.59055934;33
C03R;-33.39516677;-70.59136477;34
C03R;-33.39648044;-70.5923026;35
C03R;-33.40113193;-70.59316161;36
C03R;-33.4077594;-70.6002505;37
C03R;-33.40772694;-70.60066927;38
C03R;-33.40683946;-70.60095406;39
C03R;-33.40567803;-70.60080372;40
C03R;-33.40375451;-70.6017039;41
C03R;-33.40014482;-70.60118607;42
C03cI;-33.37853822;-70.55712606;0
C03cI;-33.37945646;-70.5543798;1
C03cI;-33.38033591;-70.55328824;2
C03cI;-33.38342679;-70.55132221;3
C03cI;-33.3906913;-70.54806474;4
C03cI;-33.39260839;-70.54692686;5
C03cI;-33.39565071;-70.54450792;6
C03cI;-33.40259717;-70.54432978;7
C03cI;-33.406206;-70.54349041;8
C03cI;-33.40695621;-70.54480478;9
C03cI;-33.40831328;-70.54518366;10
C03cI;-33.40916967;-70.54448912;11
C03cI;-33.40937512;-70.54392283;12
C03cI;-33.40933574;-70.54273928;13
C03cI;-33.4096413;-70.54209949;14
C03cI;-33.41324911;-70.54061473;15
C03cI;-33.41487575;-70.53962184;16
C03cI;-33.41927023;-70.53796794;17
C03cI;-33.4219349;-70.53762776;18
C03cI;-33.42372465;-70.53802499;19
C03cI;-33.42399055;-70.5296515;20
C03cI;-33.42713732;-70.52970671;21
C03cR;-33.42713732;-70.52970671;0
C03cR;-33.42707172;-70.53865407;1
C03cR;-33.4219349;-70.53762776;2
C03cR;-33.41927023;-70.53796794;3
C03cR;-33.41691674;-70.53866848;4
C03cR;-33.41443247;-70.53973231;5
C03cR;-33.41275941;-70.54083191;6
C03cR;-33.40917892;-70.54229563;7
C03cR;-33.4092384;-70.5440387;8
C03cR;-33.40895166;-70.54461429;9
C03cR;-33.40829685;-70.54505433;10
C03cR;-33.40775586;-70.54504475;11
C03cR;-33.40664545;-70.54441218;12
C03cR;-33.406206;-70.54349041;13
C03cR;-33.40259717;-70.54432978;14
C03cR;-33.39565071;-70.54450792;15
C03cR;-33.39234584;-70.54700822;16
C03cR;-33.3834642;-70.55121538;17
C03cR;-33.38176993;-70.55256126;18
C03cR;-33.38033591;-70.55328824;19
C03cR;-33.37945646;-70.5543798;20
C03cR;-33.37840446;-70.55700543;21
C03cR;-33.37853822;-70.55712606;22
C04I;-33.42713732;-70.52970671;0
C04I;-33.42707172;-70.53865407;1
C04I;-33.42372465;-70.53802499;2
C04I;-33.42399055;-70.5296515;3
C04I;-33.41647115;-70.52948736;4
C04I;-33.41681971;-70.53266595;5
C04I;-33.41628188;-70.53312968;6
C04I;-33.41608959;-70.53409417;7
C04I;-33.41616913;-70.53713897;8
C04I;-33.41798049;-70.55101164;9
C04I;-33.41804375;-70.55244309;10
C04I;-33.41756614;-70.55313361;11
C04I;-33.41815234;-70.55385383;12
C04I;-33.41650648;-70.56425595;13
C04I;-33.41984772;-70.57530693;14
C04I;-33.42318771;-70.57789466;15
C04I;-33.42609075;-70.59067059;16
C04I;-33.42738367;-70.59252258;17
C04I;-33.42810338;-70.594063;18
C04I;-33.43266731;-70.61561536;19
C04I;-33.43348215;-70.61813662;20
C04I;-33.43374129;-70.61970106;21
C04I;-33.43184442;-70.62062308;22
C04I;-33.43004813;-70.62212774;23
C04R;-33.43004813;-70.62212774;0
C04R;-33.42976563;-70.62028328;1
C04R;-33.42904765;-70.6186351;2
C04R;-33.42577283;-70.61457341;3
C04R;-33.42874847;-70.61321955;4
C04R;-33.42904062;-70.61294532;5
C04R;-33.42910563;-70.61210759;6
C04R;-33.42503537;-70.5942005;7
C04R;-33.42448586;-70.59274928;8
C04R;-33.42609075;-70.59067059;9
C04R;-33.42322241;-70.57800283;10
C04R;-33.41984772;-70.57530693;11
C04R;-33.41650648;-70.56425595;12
C04R;-33.41838381;-70.55337401;13
C04R;-33.41640728;-70.53902513;14
C04R;-33.41618521;-70.53365493;15
C04R;-33.41634646;-70.53301252;16
C04R;-33.41681971;-70.53266595;17
C04R;-33.41647844;-70.5296273;18
C04R;-33.42713732;-70.52970671;19
C04RPM;-33.43004813;-70.62212774;0
C04RPM;-33.42976563;-70.62028328;1
C04RPM;-33.42904765;-70.6186351;2
C04RPM;-33.42577283;-70.61457341;3
C04RPM;-33.42893061;-70.6130831;4
C04RPM;-33.429066;-70.61168739;5
C04RPM;-33.42503537;-70.5942005;6
C04RPM;-33.42448586;-70.59274928;7
C04RPM;-33.42185335;-70.58069899;8
C04RPM;-33.420947;-70.57892957;9
C04RPM;-33.41876739;-70.57728772;10
C04RPM;-33.41812082;-70.57636192;11
C04RPM;-33.41451087;-70.56445675;12
C04RPM;-33.41534789;-70.55957873;13
C04RPM;-33.41713161;-70.56044945;14
C04RPM;-33.41838381;-70.55337401;15
C04RPM;-33.41640728;-70.53902513;16
C04RPM;-33.41618521;-70.53365493;17
C04RPM;-33.41634646;-70.53301252;18
C04RPM;-33.41681971;-70.53266595;19
C04RPM;-33.41647844;-70.5296273;20
C04RPM;-33.42713732;-70.52970671;21
C04R_cvd;-33.43004813;-70.62212774;0
C04R_cvd;-33.42976563;-70.62028328;1
C04R_cvd;-33.42904765;-70.6186351;2
C04R_cvd;-33.42577283;-70.61457341;3
C04R_cvd;-33.42874847;-70.61321955;4
C04R_cvd;-33.42904062;-70.61294532;5
C04R_cvd;-33.42910563;-70.61210759;6
C04R_cvd;-33.42316731;-70.58656269;7
C04R_cvd;-33.42497255;-70.58573513;8
C04R_cvd;-33.42322241;-70.57800283;9
C04R_cvd;-33.41984772;-70.57530693;10
C04R_cvd;-33.41650648;-70.56425595;11
C04R_cvd;-33.41838381;-70.55337401;12
C04R_cvd;-33.41640728;-70.53902513;13
C04R_cvd;-33.41618521;-70.53365493;14
C04R_cvd;-33.41634646;-70.53301252;15
C04R_cvd;-33.41681971;-70.53266595;16
C04R_cvd;-33.41647844;-70.5296273;17
C04R_cvd;-33.42713732;-70.52970671;18
C05I;-33.36534543;-70.50956835;0
C05I;-33.36464486;-70.50784735;1
C05I;-33.36437289;-70.50647769;2
C05I;-33.36459195;-70.50403098;3
C05I;-33.36380242;-70.49847159;4
C05I;-33.36394701;-70.49770023;5
C05I;-33.36438539;-70.49724559;6
C05I;-33.36344469;-70.49523041;7
C05I;-33.36364003;-70.49398702;8
C05I;-33.36716534;-70.49930311;9
C05I;-33.36956541;-70.50442828;10
C05I;-33.37004165;-70.50605949;11
C05I;-33.37024359;-70.50873934;12
C05I;-33.37090019;-70.51258791;13
C05I;-33.3721169;-70.51634951;14
C05I;-33.37614944;-70.52581427;15
C05I;-33.37765661;-70.52792597;16
C05I;-33.3823535;-70.5324586;17
C05I;-33.38313368;-70.53354729;18
C05I;-33.38326638;-70.53448487;19
C05I;-33.38413621;-70.53488715;20
C05I;-33.38547981;-70.53781335;21
C05I;-33.38680032;-70.53823437;22
C05I;-33.39146807;-70.54217621;23
C05I;-33.39417625;-70.54558922;24
C05I;-33.39588541;-70.54449057;25
C05I;-33.40160046;-70.54832273;26
C05I;-33.4084645;-70.55185326;27
C05I;-33.41342571;-70.55248994;28
C05I;-33.41760947;-70.55327419;29
C05I;-33.41793083;-70.55353801;30
C05I;-33.41875793;-70.55302578;31
C05I;-33.42556223;-70.55411493;32
C05I;-33.43029465;-70.55429609;33
C05I;-33.43089752;-70.56515948;34
C05I;-33.43133761;-70.57952646;35
C05I;-33.43174047;-70.58470735;36
C05I;-33.43111952;-70.58530914;37
C05R;-33.43174047;-70.58470735;0
C05R;-33.43068916;-70.58581759;1
C05R;-33.43041584;-70.58532861;2
C05R;-33.43172097;-70.58411542;3
C05R;-33.43062126;-70.55414057;4
C05R;-33.42556223;-70.55411493;5
C05R;-33.41839027;-70.55285792;6
C05R;-33.41802383;-70.55259329;7
C05R;-33.41746763;-70.55307808;8
C05R;-33.41690821;-70.55310039;9
C05R;-33.4084645;-70.55185326;10
C05R;-33.40160046;-70.54832273;11
C05R;-33.39655536;-70.54500775;12
C05R;-33.39650014;-70.54437243;13
C05R;-33.39565071;-70.54450792;14
C05R;-33.39422347;-70.54541804;15
C05R;-33.39146807;-70.54217621;16
C05R;-33.38607784;-70.53758737;17
C05R;-33.38414671;-70.53403808;18
C05R;-33.37773908;-70.52781992;19
C05R;-33.37686947;-70.52666529;20
C05R;-33.3720589;-70.51592931;21
C05R;-33.37079712;-70.51142528;22
C05R;-33.37004165;-70.50605949;23
C05R;-33.36956541;-70.50442828;24
C05R;-33.36716534;-70.49930311;25
C05R;-33.36364003;-70.49398702;26
C05R;-33.36295233;-70.49342714;27
C05R;-33.36364003;-70.49398702;28
C05R;-33.36380301;-70.49318373;29
C05R;-33.36295233;-70.49342714;30
C05R;-33.36364003;-70.49398702;31
C05R;-33.36344469;-70.49523041;32
C05R;-33.36438539;-70.49724559;33
C05R;-33.36394701;-70.49770023;34
C05R;-33.36380242;-70.49847159;35
C05R;-33.36459195;-70.50403098;36
C05R;-33.36437289;-70.50647769;37
C05R;-33.36464486;-70.50784735;38
C05R;-33.36534543;-70.50956835;39
C05RPM;-33.43111952;-70.58530914;0
C05RPM;-33.43068916;-70.58581759;1
C05RPM;-33.43041584;-70.58532861;2
C05RPM;-33.42924687;-70.58082228;3
C05RPM;-33.4259664;-70.57710603;4
C05RPM;-33.42784549;-70.57542991;5
C05RPM;-33.43128932;-70.57481452;6
C05RPM;-33.43062126;-70.55414057;7
C05RPM;-33.42556223;-70.55411493;8
C05RPM;-33.41839027;-70.55285792;9
C05RPM;-33.41802383;-70.55259329;10
C05RPM;-33.41746763;-70.55307808;11
C05RPM;-33.41690821;-70.55310039;12
C05RPM;-33.4084645;-70.55185326;13
C05RPM;-33.40160046;-70.54832273;14
C05RPM;-33.39655536;-70.54500775;15
C05RPM;-33.39650014;-70.54437243;16
C05RPM;-33.39565071;-70.54450792;17
C05RPM;-33.39422347;-70.54541804;18
C05RPM;-33.39146807;-70.54217621;19
C05RPM;-33.38607784;-70.53758737;20
C05RPM;-33.38414671;-70.53403808;21
C05RPM;-33.37773908;-70.52781992;22
C05RPM;-33.37686947;-70.52666529;23
C05RPM;-33.3720589;-70.51592931;24
C05RPM;-33.37079712;-70.51142528;25
C05RPM;-33.37004165;-70.50605949;26
C05RPM;-33.36956541;-70.50442828;27
C05RPM;-33.36716534;-70.49930311;28
C05RPM;-33.36364003;-70.49398702;29
C05RPM;-33.36295233;-70.49342714;30
C05RPM;-33.36364003;-70.49398702;31
C05RPM;-33.36380301;-70.49318373;32
C05RPM;-33.36295233;-70.49342714;33
C05RPM;-33.36364003;-70.49398702;34
C05RPM;-33.36344469;-70.49523041;35
C05RPM;-33.36438539;-70.49724559;36
C05RPM;-33.36394701;-70.49770023;37
C05RPM;-33.36380242;-70.49847159;38
C05RPM;-33.36459195;-70.50403098;39
C05RPM;-33.36437289;-70.50647769;40
C05RPM;-33.36464486;-70.50784735;41
C05RPM;-33.36534543;-70.50956835;42
C06I;-33.42713732;-70.52970671;0
C06I;-33.42707172;-70.53865407;1
C06I;-33.42372465;-70.53802499;2
C06I;-33.42399055;-70.5296515;3
C06I;-33.41647115;-70.52948736;4
C06I;-33.41681971;-70.53266595;5
C06I;-33.41628188;-70.53312968;6
C06I;-33.41608959;-70.53409417;7
C06I;-33.41616913;-70.53713897;8
C06I;-33.41798049;-70.55101164;9
C06I;-33.41804375;-70.55244309;10
C06I;-33.41756614;-70.55313361;11
C06I;-33.41815234;-70.55385383;12
C06I;-33.41653028;-70.56451448;13
C06I;-33.41984772;-70.57530693;14
C06I;-33.42318771;-70.57789466;15
C06I;-33.42628304;-70.59114732;16
